case,leaderboard,toposcore,topoF1_0,topoF1_1,topoF1_2,surface_dice,voi_score,voi_total,voi_split,voi_merge
544161273,0.4628091117280837,0.01852518947533206,0.036231884057971016,0.000281928390188892,nan,0.7866756107389125,0.5197574032196134,3.079915064255913,1.5750298038861137,1.5048852603697995
62269536,0.5552976640476801,0.12244992038368097,0.24043715846994534,0.0008873114463176575,nan,0.9293079157265514,0.5522997640808084,2.702036496818586,1.3823454513959677,1.319691045422618
633046981,0.6421524437953786,0.3819942565000708,0.7368421052631579,0.01639344262295082,nan,0.9210757854318198,0.5862218341263444,2.3527962839659806,1.1153641311106386,1.237432152855342
636928528,0.5278356824458732,0.024041009989195485,0.04710144927536232,0.0002817695125387433,nan,0.9232002248622411,0.564295144992372,2.5737409396136597,1.0699662903469183,1.5037746492667412
648443467,0.34647551211187344,0.00508949341023507,0.00936768149882904,0.0006816632583503749,nan,0.4288754733347009,0.5566921383475933,2.6544166342295843,1.126201008002983,1.5282156262266013
663106834,0.5719427916374952,0.25147350153467113,0.4918032786885246,0.003861003861003861,nan,0.8814158055934099,0.5371577406268581,2.872168479678548,1.377779325187852,1.4943891544906958
690562299,0.37526991965722917,0.020117580684815645,0.038860103626943004,0.0008071025020177562,nan,0.4750913748959192,0.5798647549663222,2.4151335372336304,1.120509895363551,1.2946236418700794
714558499,0.4888456342482295,0.21366849960722703,0.42105263157894735,0.0,nan,0.7198862127729792,0.49367117113005343,3.418799520005181,1.7851392666042147,1.6336602534009665
79646334,0.5134977294050946,0.03179888730309217,0.06091370558375635,0.0018018018018018018,nan,0.817282711026483,0.6225974695854227,2.02058070610686,1.0232441725104482,0.997336533596412
810239114,0.6920472744156845,0.3279755070799847,0.5384615384615384,0.1111111111111111,nan,0.9984034481958557,0.6977526154946848,1.4439090005705015,0.713596405821618,0.7303125947488834
865516044,0.4370020998858743,0.051075789881760036,0.10064935064935066,0.0,nan,0.7152314681646601,0.48956671161061505,3.475408466874183,1.7163285644132278,1.7590799024609554
90569866,0.5830104306167438,0.34599728629579374,0.6818181818181818,0.0,nan,0.8532155326345207,0.5159594523026386,3.1271226549371356,1.6322967271290372,1.4948259278080984
928131323,0.6360350055553119,0.25591121316494453,0.496,0.008547008547008548,nan,0.974727299748909,0.6231631048391724,2.015721043359281,0.8919497753985551,1.123771267960726
933191725,0.5239423152613151,0.20092431244791273,0.39593908629441626,0.0,nan,0.8282459847347465,0.49651121962794287,3.3801772613137375,1.805491569853837,1.5746856914599008
944699214,0.4641804092364117,0.06810105317568005,0.1341991341991342,0.0,nan,0.7644779208343574,0.5033794885476645,3.288575999823183,1.8329654650640155,1.455610534759168
961304774,0.45610266786359444,0.07954820492133925,0.15675675675675677,0.0,nan,0.7168212499440234,0.5181450540193842,3.099871630172178,1.582579204855844,1.517292425316334
975031774,0.6085074616451339,0.32712470704329594,0.6446280991735537,0.0,nan,0.9218434425212684,0.5363566989991464,2.8814363144652457,1.593021268785858,1.2884150456793877
