case,t_low,t_high,z_radius,xy_radius,dust_min_size,leaderboard,toposcore,surface_dice,voi_score
928131323,0.4,0.95,1,0,100,0.6339365551017979,0.2438167074434556,0.975223673358741,0.6270378776948629
933191725,0.4,0.95,1,0,100,0.3587647647801472,0.142445666404818,0.35822517473509885,0.544720724861192
944699214,0.4,0.95,1,0,100,0.3765200708791985,0.11276948590381426,0.42164872103599427,0.5574633507013035
961304774,0.4,0.95,1,0,100,0.19691637668772233,0.0,0.0,0.5626182191077781
975031774,0.4,0.95,1,0,100,0.6385460811806055,0.4256138661531055,0.9202369624089516,0.5393685271186881
1004283650,0.5,0.75,1,0,100,0.6972965935891537,0.5164179104477612,0.9742338182864135,0.575398240155945
102536988,0.5,0.75,1,0,100,0.5179191559688675,0.20758701273900756,0.8301369087963982,0.4717003830526454
1029212680,0.5,0.75,1,0,100,0.6782730781289248,0.4886677722498618,0.9738086886116173,0.5452563012568578
1033784946,0.5,0.75,1,0,100,0.659755358794834,0.48202028687572823,0.9396333945877644,0.5322216703611373
1059332280,0.5,0.75,1,0,100,0.5621428151875623,0.32238805970149254,0.8220219696020539,0.5077677369039876
1061356924,0.5,0.75,1,0,100,0.5116292991763474,0.10209308487150048,0.8246550633842707,0.54963457580115
1159818141,0.5,0.75,1,0,100,0.5779335791876952,0.27860696517412936,0.8464790495638863,0.5659537779659892
1176487902,0.5,0.75,1,0,100,0.514466038066188,0.24833280406478248,0.7306401995162431,0.5264060771887662
1189767014,0.5,0.75,1,0,100,0.4555679297794367,0.06343283582089553,0.7369968955527941,0.5102547588276861
1235128733,0.5,0.75,1,0,100,0.6269034551501271,0.45107794361525705,0.8793936445532002,0.525120847062657
1253813461,0.5,0.75,1,0,100,0.677097619834413,0.4451427075150563,0.9772314034152012,0.5757823325273591
1261544272,0.5,0.75,1,0,100,0.6261822714170583,0.40597014925373137,0.9065595245151432,0.5345582658875393
1330705651,0.5,0.75,1,0,100,0.4487950107852512,0.05372623178358737,0.7579786371112552,0.4782417664606735
1341999317,0.5,0.75,1,0,100,0.5285503257953545,0.1291783202524578,0.8624675279608358,0.5369519855237848
1351645019,0.5,0.75,1,0,100,0.6646319514282231,0.44402985074626866,0.958854413048409,0.5594970046782839
1391167593,0.5,0.75,1,0,100,0.30073113707760624,0.024582115084570675,0.2563378098132495,0.5818236260502793
1430679851,0.5,0.75,1,0,100,0.5634892331395711,0.29503644567858384,0.8439795226143204,0.5131013329170968
1449602646,0.5,0.75,1,0,100,0.6425377518910047,0.3840258168616378,0.9314431711680657,0.5752139912105441
1460828631,0.5,0.75,1,0,100,0.46716689321973065,0.10945273631840798,0.6935582261304145,0.5473876947958948
1531506078,0.5,0.75,1,0,100,0.6580960611183707,0.35820895522388063,0.9299476166287975,0.6432905963746498
1578248244,0.5,0.75,1,0,100,0.6192172878535311,0.3975124378109453,0.917467555757681,0.5109997485573121
1589119778,0.5,0.75,1,0,100,0.5480045149319972,0.1082587064676617,0.9213602144238375,0.551573794123873
1596691633,0.5,0.75,1,0,100,0.6778493506481917,0.5011605251154834,0.960028204285561,0.5471180617531438
1613378452,0.5,0.75,1,0,100,0.7010561619999297,0.3816631130063966,0.9812080011252716,0.6946697934404735
1625909146,0.5,0.75,1,0,100,0.6413333060636588,0.3574525562234078,0.969271640286486,0.5567213288467608
1639956906,0.5,0.75,1,0,100,0.5319462891573747,0.125939644841486,0.8287788670767016,0.5831194063659526
1643996246,0.5,0.75,1,0,100,0.47045408627195984,0.18498639805896627,0.6931615502900826,0.4924332121506888
1662041291,0.5,0.75,1,0,100,0.8852688536669353,1.0,0.9968864093189648,0.6753103154437077
1666298112,0.5,0.75,1,0,100,0.6910592636388448,0.4910929224843525,0.9707536704697883,0.5827645777974665
1671010748,0.5,0.75,1,0,100,0.4229178509968813,0.04456578079828123,0.6358282575400628,0.5343092189096428
1704770049,0.5,0.75,1,0,100,0.6437565499356523,0.396455223880597,0.938769409434429,0.560716255626923
1725830085,0.5,0.75,1,0,100,0.6001732295768015,0.1682976963114516,0.9396493899971333,0.6308760976696267
17283971,0.5,0.75,1,0,100,0.6233190671953104,0.3389157786897817,0.9187878556397366,0.5716245260413374
1757276221,0.5,0.75,1,0,100,0.5472534151561196,0.13011863758132414,0.854082454185161,0.5979684711911886
176501514,0.5,0.75,1,0,100,0.646146745077228,0.43854800073705547,0.9446545245234808,0.5255807464939806
1793326608,0.5,0.75,1,0,100,0.5993048706783489,0.3240951913546388,0.882429484763934,0.5520742674416584
1798146413,0.5,0.75,1,0,100,0.6603380161360649,0.45982759986086097,0.9353056334128517,0.55723646995231
1823626595,0.5,0.75,1,0,100,0.31780770913969575,0.05957669643448305,0.33856647370628545,0.5183898126061456
1853493924,0.5,0.75,1,0,100,0.6247958651463683,0.42939150401836973,0.839246011581839,0.577835171106325
1871106040,0.5,0.75,1,0,100,0.5699534499750554,0.3805970149253731,0.7506837823334536,0.5515286333735278
1882650170,0.5,0.75,1,0,100,0.5096850799783378,0.22098640288021254,0.6746310620162027,0.592195106881723
1914571029,0.5,0.75,1,0,100,0.669330260268047,0.47363184079601994,0.969822485190107,0.5365795377505815
193365288,0.5,0.75,1,0,100,0.4976255673913311,0.04468224913169999,0.7624037842669438,0.6210844804525452
1939536631,0.5,0.75,1,0,100,0.6471923847158829,0.417910447761194,0.9365882263585042,0.5543239176058519
1960540938,0.5,0.75,1,0,100,0.710226763569153,0.5118214238541805,0.9745827734305592,0.6159324734634376
1961113613,0.5,0.75,1,0,100,0.6573708129088752,0.37844674930432587,0.9784609325864652,0.5753584620351849
1963069058,0.5,0.75,1,0,100,0.6095655386111702,0.3453661922943423,0.8873469416123164,0.5582407181673055
1966171058,0.5,0.75,1,0,100,0.8731716634864349,0.9811320754716981,0.991231520725625,0.6625743102598765
19797301,0.5,0.75,1,0,100,0.6452013989201537,0.33892030530576933,0.9067410940785027,0.6461883554312771
2059872339,0.5,0.75,1,0,100,0.45028094948795505,0.044823202598992425,0.7243213635779131,0.5237757470171079
215093936,0.5,0.75,1,0,100,0.6576431433130738,0.46507405286460163,0.9502181265280368,0.5301273804825155
2157512838,0.5,0.75,1,0,100,0.4027584247985949,0.10636772469530079,0.5478936109151223,0.5116724101991768
2210475972,0.5,0.75,1,0,100,0.6652471442792636,0.4288417069581669,0.9722685083489783,0.5608590121990603
2220704498,0.5,0.75,1,0,100,0.4769493843806978,0.1537058538492049,0.7687863231570761,0.4621783289170276
2220787575,0.5,0.75,1,0,100,0.6657321659115727,0.43963738572782907,0.8843015943954605,0.640958263299465
2292614243,0.5,0.75,1,0,100,0.6693924366366357,0.46445737414621807,0.959167500279613,0.5552759979854449
2306395636,0.5,0.75,1,0,100,0.48040578381132415,0.04843688529367482,0.791331531431768,0.5397390920631512
237111043,0.5,0.75,1,0,100,0.6612921212707623,0.4241479171307641,0.9640338635308455,0.5618168397021065
2424610202,0.5,0.75,1,0,100,0.709056839341186,0.4613538203219156,0.9907667127304549,0.6396638393970061
244496252,0.5,0.75,1,0,100,0.445638525377101,0.14219888254106916,0.6964582184217015,0.4549099547633851
2456859500,0.5,0.75,1,0,100,0.6866139943445078,0.4314143567874911,0.9688808098207522,0.6230897253457061
246751123,0.5,0.75,1,0,100,0.6657550118107214,0.4322830292979547,0.963538994086693,0.56808987168855
2475831799,0.5,0.75,1,0,100,0.4727188577276506,0.11087420042643924,0.7300557635538952,0.5255345153024444
2495748513,0.5,0.75,1,0,100,0.6610904950082012,0.4474402182635211,0.9665007750170154,0.5388090236376843
2536049117,0.5,0.75,1,0,100,0.8731808586815752,0.8888888888888888,0.9976917884031863,0.7352059030679813
2540481853,0.5,0.75,1,0,100,0.6848535187700462,0.482063367373658,0.9734841711272374,0.5700429961811879
2615287684,0.5,0.75,1,0,100,0.5529866720500279,0.3466854346980244,0.7699940437055217,0.5128089324105374
263322541,0.5,0.75,1,0,100,0.5801656702099559,0.2488529275866886,0.8947262953063089,0.5495873959335466
2642624633,0.5,0.75,1,0,100,0.4363819264453375,0.05074626865671642,0.6675778526133694,0.5357308498104094
2652698199,0.5,0.75,1,0,100,0.4828615200790519,0.1322423282829751,0.7280410768379156,0.5382126991453969
2713673035,0.5,0.75,1,0,100,0.6770293555780655,0.43980099502487563,0.9659651340348959,0.5914321718811122
2727460783,0.5,0.75,1,0,100,0.6030037683854423,0.3956488742727043,0.8654233552598886,0.5183169478933433
2757775745,0.5,0.75,1,0,100,0.48798732810261103,0.07844833802004471,0.7836074642576145,0.5434006120183789
2768504081,0.5,0.75,1,0,100,0.6440623751832522,0.36247334754797444,0.9487726865998494,0.580714087454036
2773856183,0.5,0.75,1,0,100,0.37342289067805723,0.029687031024038857,0.5285241739818827,0.5129523442205334
2786449252,0.5,0.75,1,0,100,0.6091266380365794,0.4465671641791045,0.8165638489324363,0.5410261190185582
2855094384,0.5,0.75,1,0,100,0.5027189208686371,0.027064676616915424,0.873897039858268,0.5392444398090533
2875030463,0.5,0.75,1,0,100,0.6615609392947294,0.4595888482117714,0.9353617440717876,0.5608790697316351
2880423383,0.5,0.75,1,0,100,0.5218105735461525,0.20987938582657298,0.7999042921919012,0.5110864443743293
2881190689,0.5,0.75,1,0,100,0.6986380375144765,0.4750714512543665,0.9807356338899555,0.6081689436476634
2894972157,0.5,0.75,1,0,100,0.6701523205526521,0.41519674355495256,0.9730431190814145,0.5857948737362035
2983822886,0.5,0.75,1,0,100,0.663549755205364,0.4432209581463313,0.9708535102651744,0.5450992547675818
3020373917,0.5,0.75,1,0,100,0.6659362931966899,0.42927831490835766,0.9538513653269678,0.5808709167421255
3034991642,0.5,0.75,1,0,100,0.532139018062542,0.21498419233879862,0.8460223666452935,0.49010266295728505
3040864797,0.5,0.75,1,0,100,0.619971385966598,0.415752562488761,0.907187979877831,0.5077994978935112
3056295573,0.5,0.75,1,0,100,0.6691699457523863,0.45913290689410097,0.9455977056861101,0.5727739334114785
3070061281,0.5,0.75,1,0,100,0.897244662112289,1.0,0.9993527281077814,0.7070605922130447
3074797420,0.5,0.75,1,0,100,0.7076378327147617,0.4560530679933665,0.9873611004471401,0.6435586490292935
3088997407,0.5,0.75,1,0,100,0.4677947268013085,0.11367164179104479,0.640388862274241,0.5987346641943166
3102979250,0.5,0.75,1,0,100,0.5492042347282056,0.21390803828391675,0.8951552384309114,0.49064997083489004
3137156884,0.5,0.75,1,0,100,0.6423001660946797,0.41637964026023727,0.9173171536442268,0.5609293435460831
3144205538,0.5,0.75,1,0,100,0.6662103266436717,0.3672812408545508,0.9735714126688763,0.6150741712948568
3188147679,0.5,0.75,1,0,100,0.5668428088787202,0.4143109814751606,0.7283975370545235,0.5360296470488254
3194326202,0.5,0.75,1,0,100,0.6843868770793211,0.46826686032067577,0.9474524005857631,0.6065670822231467
324225693,0.5,0.75,1,0,100,0.45939133561608825,0.04596668735256503,0.6833679808915242,0.5897786745665293
3290306825,0.5,0.75,1,0,100,0.4542450698200122,0.09743339856788347,0.7175457846448148,0.4967829303541773
3294954456,0.5,0.75,1,0,100,0.6455297449681846,0.41171500985637854,0.9572200565895448,0.5342520634426583
3320274,0.5,0.75,1,0,100,0.5524567091371645,0.3116699964743213,0.8262251648866288,0.4850768642415658
3321304167,0.5,0.75,1,0,100,0.6013493730093715,0.340833147694364,0.8665366640807965,0.5594617036365246
3335656968,0.5,0.75,1,0,100,0.580312647048011,0.19184879137819777,0.9411974144160817,0.5523968988254945
3342671660,0.5,0.75,1,0,100,0.6408179257174953,0.4091823860873351,0.895782697006974,0.5843979026824397
3351412255,0.5,0.75,1,0,100,0.5115981337408537,0.12427657630216266,0.8525583612220191,0.5026278126357092
3355195275,0.5,0.75,1,0,100,0.6266483535305643,0.3912765432363703,0.8856185983204197,0.5694253747071609
3371019516,0.5,0.75,1,0,100,0.46456820459323167,0.22792815583101445,0.6822295352682701,0.44974120142866514
338740527,0.5,0.75,1,0,100,0.68955389864306,0.4866335208560012,0.9686456403207567,0.5843939093542713
3414512299,0.5,0.75,1,0,100,0.7228802433250328,0.48798862828713574,0.9951936455964794,0.6519025110860693
3419802889,0.5,0.75,1,0,100,0.48211295990025504,0.044931592039801,0.7961468519500718,0.5428059545879705
344456112,0.5,0.75,1,0,100,0.6743643339232495,0.4639658848614073,0.9532967896611942,0.5757734059525978
3542835985,0.5,0.75,1,0,100,0.638737121527857,0.4298507462686567,0.9407620659781466,0.5157576415854535
3598654160,0.5,0.75,1,0,100,0.453946895812217,0.22917669715936448,0.5985184321325565,0.502035529765751
3647910527,0.5,0.75,1,0,100,0.6810328785881666,0.49566122874002083,0.9579626956086542,0.5629930471518042
364978558,0.5,0.75,1,0,100,0.6355824448133187,0.368583465086294,0.941066676461994,0.5589544815020933
3662102503,0.5,0.75,1,0,100,0.5055197248277196,0.2041686656425992,0.8079880291498752,0.4613523283785244
3700757712,0.5,0.75,1,0,100,0.6295634581397017,0.46364085124392856,0.8905540770782585,0.5107922165403792
3707256544,0.5,0.75,1,0,100,0.6666249241410868,0.4673998428908091,0.9647411120571039,0.5392730915824507
3710912607,0.5,0.75,1,0,100,0.4908984655019435,0.0780711825487945,0.7538316039999403,0.5818172838209316
3767466977,0.5,0.75,1,0,100,0.6579199766953254,0.43188313750396956,0.9516221401163492,0.5579636754383214
3769121277,0.5,0.75,1,0,100,0.6342380515756707,0.23773026758101384,0.9791504193477675,0.6291894986561369
3770778897,0.5,0.75,1,0,100,0.6762203231174373,0.4712153518123668,0.9563586045921969,0.5718005884755953
3819086916,0.5,0.75,1,0,100,0.6943403274428431,0.4518634895696954,0.9780730719416081,0.6184448725496333
3853942725,0.5,0.75,1,0,100,0.6699605772478694,0.46132971506105835,0.9484536739795499,0.5702939338191699
3854983004,0.5,0.75,1,0,100,0.6285653126351614,0.4354611916941116,0.8800790965545519,0.5425693466652423
3918162598,0.5,0.75,1,0,100,0.6523392184809576,0.2726736686935692,0.9795867846718749,0.6505192663935162
3921562037,0.5,0.75,1,0,100,0.5941691928346446,0.24877720329217656,0.9255703593466345,0.5588183030733421
3922476405,0.5,0.75,1,0,100,0.6567970136581851,0.38886691301089893,0.932417360084404,0.6108310392153545
3925240194,0.5,0.75,1,0,100,0.4286543287397301,0.045001043509326426,0.6952449477906035,0.49090938274348844
3958093739,0.5,0.75,1,0,100,0.4872186092096277,0.10920083128660496,0.7934136481585499,0.5050388084804394
3962971462,0.5,0.75,1,0,100,0.5948320959155756,0.28615600608380276,0.9108924692865258,0.5433512281147166
3970017952,0.5,0.75,1,0,100,0.6153822029899403,0.18453188602442336,0.9619261462259111,0.6381385314386986
3977024865,0.5,0.75,1,0,100,0.674330567163183,0.48655963324343277,0.9418052148910016,0.567802434223722
3978531923,0.5,0.75,1,0,100,0.5037057530924418,0.20418616974300097,0.7448799788235677,0.5192625988036939
4023763904,0.5,0.75,1,0,100,0.6588246811355873,0.3967525012301132,0.9564679562181482,0.5858147031148617
4026460947,0.5,0.75,1,0,100,0.5913532760703699,0.18123667377398722,0.958215984292107,0.5760190841026754
4065328827,0.5,0.75,1,0,100,0.5771143902683591,0.39035591274397247,0.7885786599060104,0.5257288156516104
4066091069,0.5,0.75,1,0,100,0.6293292679050867,0.415752562488761,0.9265637509173937,0.5151605323924875
4158695626,0.5,0.75,1,0,100,0.5472310821187387,0.415636105188344,0.743362465995187,0.46389539275405756
4218389312,0.5,0.75,1,0,100,0.668241141560307,0.4465671641791045,0.9688019861451757,0.5576865633021834
4233602520,0.5,0.75,1,0,100,0.6822918831135794,0.4567164179104478,0.9759141169383767,0.5820200480343233
453687900,0.5,0.75,1,0,100,0.4018753964657076,0.15538305019500154,0.579774377058828,0.4352555698189067
456049089,0.5,0.75,1,0,100,0.6638164532963224,0.43134328358208956,0.9429243338836849,0.583971289606874
469842901,0.5,0.75,1,0,100,0.4349370650215159,0.11237928007023706,0.6703557114799157,0.4759965199499266
544161273,0.5,0.75,1,0,100,0.4635460251421705,0.020894530609789255,0.7866095783362362,0.519898038690146
62269536,0.5,0.75,1,0,100,0.5800275503334693,0.20528435701388534,0.9289109829422656,0.5523525691414592
633046981,0.5,0.75,1,0,100,0.6601322571642725,0.4433161071157529,0.9196659662847986,0.5864409623710491
636928528,0.5,0.75,1,0,100,0.5314630367384023,0.036993770578676775,0.9224688676364843,0.5642880054057997
648443467,0.5,0.75,1,0,100,0.3467674294258388,0.008218698646534274,0.42415975825174906,0.5595597269821897
663106834,0.5,0.75,1,0,100,0.6008826080916916,0.34828808460904725,0.8805871808216683,0.5376876269182673
690562299,0.5,0.75,1,0,100,0.3744435456667781,0.019730613168168983,0.4724339071435551,0.5804928406173805
714558499,0.5,0.75,1,0,100,0.4905749496866606,0.21944332392093588,0.7198770949391521,0.4936713408047905
79646334,0.5,0.75,1,0,100,0.5148147293428493,0.03648937972675323,0.816969353593014,0.6226532619064814
810239114,0.5,0.75,1,0,100,0.6920493718792737,0.3279755070799847,0.9984038830356894,0.6977581734079632
865516044,0.5,0.75,1,0,100,0.45218424536183804,0.10213085515817141,0.7141982333049418,0.49021602045044865
90569866,0.5,0.75,1,0,100,0.5881807004075956,0.36336834346784597,0.852920410390295,0.5161372963732535
928131323,0.5,0.75,1,0,100,0.6372426839119303,0.2598647560424044,0.9747955470733788,0.6231566160672182
933191725,0.5,0.75,1,0,100,0.5660234596543541,0.3412249099330932,0.8281873918851435,0.4965439986132169
944699214,0.5,0.75,1,0,100,0.5249217177785552,0.27185501066098083,0.7626950222848616,0.5040627336587411
961304774,0.5,0.75,1,0,100,0.4843063057133071,0.17415879183961847,0.7162919370357913,0.5181614005682703
975031774,0.5,0.75,1,0,100,0.6365954936094225,0.42108605906637026,0.9218813239342276,0.5360320357500908
1004283650,0.5,0.85,1,0,100,0.6972965935891537,0.5164179104477612,0.9742338182864135,0.575398240155945
102536988,0.5,0.85,1,0,100,0.5179191559688675,0.20758701273900756,0.8301369087963982,0.4717003830526454
1029212680,0.5,0.85,1,0,100,0.6782730781289248,0.4886677722498618,0.9738086886116173,0.5452563012568578
1033784946,0.5,0.85,1,0,100,0.659755358794834,0.48202028687572823,0.9396333945877644,0.5322216703611373
1059332280,0.5,0.85,1,0,100,0.5621428151875623,0.32238805970149254,0.8220219696020539,0.5077677369039876
1061356924,0.5,0.85,1,0,100,0.5116292991763474,0.10209308487150048,0.8246550633842707,0.54963457580115
1159818141,0.5,0.85,1,0,100,0.5779335791876952,0.27860696517412936,0.8464790495638863,0.5659537779659892
1176487902,0.5,0.85,1,0,100,0.5186316640628998,0.26228408519201746,0.7303920144618223,0.5265978098390195
1189767014,0.5,0.85,1,0,100,0.4555679297794367,0.06343283582089553,0.7369968955527941,0.5102547588276861
1235128733,0.5,0.85,1,0,100,0.628809801931983,0.4574311540887114,0.8793339025105904,0.525181685219037
1253813461,0.5,0.85,1,0,100,0.677097619834413,0.4451427075150563,0.9772314034152012,0.5757823325273591
1261544272,0.5,0.85,1,0,100,0.6261822714170583,0.40597014925373137,0.9065595245151432,0.5345582658875393
1330705651,0.5,0.85,1,0,100,0.4487950107852512,0.05372623178358737,0.7579786371112552,0.4782417664606735
1341999317,0.5,0.85,1,0,100,0.5285503257953545,0.1291783202524578,0.8624675279608358,0.5369519855237848
1351645019,0.5,0.85,1,0,100,0.6646319514282231,0.44402985074626866,0.958854413048409,0.5594970046782839
1391167593,0.5,0.85,1,0,100,0.28757742958890237,0.012923410705122478,0.211568672442369,0.5990039172072471
1430679851,0.5,0.85,1,0,100,0.5634892331395711,0.29503644567858384,0.8439795226143204,0.5131013329170968
1449602646,0.5,0.85,1,0,100,0.6425377518910047,0.3840258168616378,0.9314431711680657,0.5752139912105441
1460828631,0.5,0.85,1,0,100,0.46716689321973065,0.10945273631840798,0.6935582261304145,0.5473876947958948
1531506078,0.5,0.85,1,0,100,0.6580960611183707,0.35820895522388063,0.9299476166287975,0.6432905963746498
1578248244,0.5,0.85,1,0,100,0.6192172878535311,0.3975124378109453,0.917467555757681,0.5109997485573121
1589119778,0.5,0.85,1,0,100,0.5491430889296115,0.11021814006888635,0.9223255411251802,0.5521820214718073
1596691633,0.5,0.85,1,0,100,0.6778493506481917,0.5011605251154834,0.960028204285561,0.5471180617531438
1613378452,0.5,0.85,1,0,100,0.7010561619999297,0.3816631130063966,0.9812080011252716,0.6946697934404735
1625909146,0.5,0.85,1,0,100,0.6413333060636588,0.3574525562234078,0.969271640286486,0.5567213288467608
1639956906,0.5,0.85,1,0,100,0.5319462891573747,0.125939644841486,0.8287788670767016,0.5831194063659526
1643996246,0.5,0.85,1,0,100,0.47024153040365624,0.1859021723067829,0.6902675947385848,0.49393491586604776
1662041291,0.5,0.85,1,0,100,0.8852688536669353,1.0,0.9968864093189648,0.6753103154437077
1666298112,0.5,0.85,1,0,100,0.6910592636388448,0.4910929224843525,0.9707536704697883,0.5827645777974665
1671010748,0.5,0.85,1,0,100,0.4229178509968813,0.04456578079828123,0.6358282575400628,0.5343092189096428
1704770049,0.5,0.85,1,0,100,0.6437565499356523,0.396455223880597,0.938769409434429,0.560716255626923
1725830085,0.5,0.85,1,0,100,0.6001732295768015,0.1682976963114516,0.9396493899971333,0.6308760976696267
17283971,0.5,0.85,1,0,100,0.6295790667697473,0.3631545886453919,0.9135635098181882,0.573958462113611
1757276221,0.5,0.85,1,0,100,0.5472534151561196,0.13011863758132414,0.854082454185161,0.5979684711911886
176501514,0.5,0.85,1,0,100,0.646146745077228,0.43854800073705547,0.9446545245234808,0.5255807464939806
1793326608,0.5,0.85,1,0,100,0.6012685322198023,0.33426931796712644,0.8772984562685118,0.5540950775305292
1798146413,0.5,0.85,1,0,100,0.6635778790981807,0.47114538173875636,0.9342124213406426,0.5578854774495111
1823626595,0.5,0.85,1,0,100,0.27963320255879087,0.03319565372869746,0.2326328355260952,0.5378657543029953
1853493924,0.5,0.85,1,0,100,0.6247958651463683,0.42939150401836973,0.839246011581839,0.577835171106325
1871106040,0.5,0.85,1,0,100,0.5649807430769602,0.37213930348258706,0.7377139235862442,0.557540225077139
1882650170,0.5,0.85,1,0,100,0.5096850799783378,0.22098640288021254,0.6746310620162027,0.592195106881723
1914571029,0.5,0.85,1,0,100,0.669330260268047,0.47363184079601994,0.969822485190107,0.5365795377505815
193365288,0.5,0.85,1,0,100,0.49916634041794994,0.047049520608876155,0.7634239224495077,0.6224374610798841
1939536631,0.5,0.85,1,0,100,0.6471923847158829,0.417910447761194,0.9365882263585042,0.5543239176058519
1960540938,0.5,0.85,1,0,100,0.710226763569153,0.5118214238541805,0.9745827734305592,0.6159324734634376
1961113613,0.5,0.85,1,0,100,0.6573708129088752,0.37844674930432587,0.9784609325864652,0.5753584620351849
1963069058,0.5,0.85,1,0,100,0.6095655386111702,0.3453661922943423,0.8873469416123164,0.5582407181673055
1966171058,0.5,0.85,1,0,100,0.8731716634864349,0.9811320754716981,0.991231520725625,0.6625743102598765
19797301,0.5,0.85,1,0,100,0.6452013989201537,0.33892030530576933,0.9067410940785027,0.6461883554312771
2059872339,0.5,0.85,1,0,100,0.448866906898012,0.04510779436152571,0.7161823951452048,0.5276306579678074
215093936,0.5,0.85,1,0,100,0.6636999466076031,0.4825520285894471,0.9517733714319148,0.5308961657988539
2157512838,0.5,0.85,1,0,100,0.40384285894431204,0.10730488526530345,0.549315384161991,0.512545739737212
2210475972,0.5,0.85,1,0,100,0.6652471442792636,0.4288417069581669,0.9722685083489783,0.5608590121990603
2220704498,0.5,0.85,1,0,100,0.4768936392429675,0.15418106066114906,0.7680793440994094,0.4623187160280843
2220787575,0.5,0.85,1,0,100,0.6657321659115727,0.43963738572782907,0.8843015943954605,0.640958263299465
2292614243,0.5,0.85,1,0,100,0.6693924366366357,0.46445737414621807,0.959167500279613,0.5552759979854449
2306395636,0.5,0.85,1,0,100,0.48040578381132415,0.04843688529367482,0.791331531431768,0.5397390920631512
237111043,0.5,0.85,1,0,100,0.6612921212707623,0.4241479171307641,0.9640338635308455,0.5618168397021065
2424610202,0.5,0.85,1,0,100,0.709056839341186,0.4613538203219156,0.9907667127304549,0.6396638393970061
244496252,0.5,0.85,1,0,100,0.4455692737588931,0.14374831341275673,0.6929573877771995,0.4568848400372752
2456859500,0.5,0.85,1,0,100,0.6866139943445078,0.4314143567874911,0.9688808098207522,0.6230897253457061
246751123,0.5,0.85,1,0,100,0.6657550118107214,0.4322830292979547,0.963538994086693,0.56808987168855
2475831799,0.5,0.85,1,0,100,0.47349212681391917,0.11181381229445991,0.7308771468752199,0.5261170906264406
2495748513,0.5,0.85,1,0,100,0.6610904950082012,0.4474402182635211,0.9665007750170154,0.5388090236376843
2536049117,0.5,0.85,1,0,100,0.8731808586815752,0.8888888888888888,0.9976917884031863,0.7352059030679813
2540481853,0.5,0.85,1,0,100,0.6848535187700462,0.482063367373658,0.9734841711272374,0.5700429961811879
2615287684,0.5,0.85,1,0,100,0.5543353137642837,0.35144658071423884,0.769197480110785,0.5133777757463923
263322541,0.5,0.85,1,0,100,0.5790837348887059,0.24875741920127437,0.8907024930084871,0.5506018187867232
2642624633,0.5,0.85,1,0,100,0.4363819264453375,0.05074626865671642,0.6675778526133694,0.5357308498104094
2652698199,0.5,0.85,1,0,100,0.4828615200790519,0.1322423282829751,0.7280410768379156,0.5382126991453969
2713673035,0.5,0.85,1,0,100,0.6770293555780655,0.43980099502487563,0.9659651340348959,0.5914321718811122
2727460783,0.5,0.85,1,0,100,0.6030037683854423,0.3956488742727043,0.8654233552598886,0.5183169478933433
2757775745,0.5,0.85,1,0,100,0.48798732810261103,0.07844833802004471,0.7836074642576145,0.5434006120183789
2768504081,0.5,0.85,1,0,100,0.6440623751832522,0.36247334754797444,0.9487726865998494,0.580714087454036
2773856183,0.5,0.85,1,0,100,0.37083433123496645,0.029741402875731234,0.5174485087523791,0.5165855208826127
2786449252,0.5,0.85,1,0,100,0.6091266380365794,0.4465671641791045,0.8165638489324363,0.5410261190185582
2855094384,0.5,0.85,1,0,100,0.5027189208686371,0.027064676616915424,0.873897039858268,0.5392444398090533
2875030463,0.5,0.85,1,0,100,0.6615609392947294,0.4595888482117714,0.9353617440717876,0.5608790697316351
2880423383,0.5,0.85,1,0,100,0.5218105735461525,0.20987938582657298,0.7999042921919012,0.5110864443743293
2881190689,0.5,0.85,1,0,100,0.6986380375144765,0.4750714512543665,0.9807356338899555,0.6081689436476634
2894972157,0.5,0.85,1,0,100,0.6701523205526521,0.41519674355495256,0.9730431190814145,0.5857948737362035
2983822886,0.5,0.85,1,0,100,0.663549755205364,0.4432209581463313,0.9708535102651744,0.5450992547675818
3020373917,0.5,0.85,1,0,100,0.6659362931966899,0.42927831490835766,0.9538513653269678,0.5808709167421255
3034991642,0.5,0.85,1,0,100,0.5302219062086672,0.2110240874833752,0.8433608639875104,0.4906810787657884
3040864797,0.5,0.85,1,0,100,0.619971385966598,0.415752562488761,0.907187979877831,0.5077994978935112
3056295573,0.5,0.85,1,0,100,0.6691699457523863,0.45913290689410097,0.9455977056861101,0.5727739334114785
3070061281,0.5,0.85,1,0,100,0.897244662112289,1.0,0.9993527281077814,0.7070605922130447
3074797420,0.5,0.85,1,0,100,0.7076378327147617,0.4560530679933665,0.9873611004471401,0.6435586490292935
3088997407,0.5,0.85,1,0,100,0.4677947268013085,0.11367164179104479,0.640388862274241,0.5987346641943166
3102979250,0.5,0.85,1,0,100,0.5492042347282056,0.21390803828391675,0.8951552384309114,0.49064997083489004
3137156884,0.5,0.85,1,0,100,0.6515126160958229,0.45107794361525705,0.9099932366306399,0.564833143401491
3144205538,0.5,0.85,1,0,100,0.6662103266436717,0.3672812408545508,0.9735714126688763,0.6150741712948568
3188147679,0.5,0.85,1,0,100,0.5668428088787202,0.4143109814751606,0.7283975370545235,0.5360296470488254
3194326202,0.5,0.85,1,0,100,0.6959895449433001,0.5015399194503672,0.9503304134641268,0.6083197839878446
